郵便番号,都道府県名カナ,市区町村名カナ,町域名カナ,都道府県名,市区町村名,町域名
5550032,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ｵｵﾜﾀﾞ,大阪府,大阪市西淀川区,大和田
5550022,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ｶｼﾜｻﾞﾄ,大阪府,大阪市西淀川区,柏里
5550011,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾀｹｼﾏ,大阪府,大阪市西淀川区,竹島
5550013,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾁﾌﾈ,大阪府,大阪市西淀川区,千舟
5550001,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾂｸﾀﾞ,大阪府,大阪市西淀川区,佃
5550031,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾃﾞｷｼﾏ,大阪府,大阪市西淀川区,出来島
5550041,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾅｶｼﾏ,大阪府,大阪市西淀川区,中島
5550042,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾆｼｼﾏ,大阪府,大阪市西淀川区,西島
5550024,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾉｻﾞﾄ,大阪府,大阪市西淀川区,野里
5550023,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾊﾅｶﾜ,大阪府,大阪市西淀川区,花川
5550025,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾋﾒｻﾄ,大阪府,大阪市西淀川区,姫里
5550033,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾋﾒｼﾏ,大阪府,大阪市西淀川区,姫島
5550044,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾋｬｸｼﾏ,大阪府,大阪市西淀川区,百島
5550034,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾌｸﾏﾁ,大阪府,大阪市西淀川区,福町
5550012,ｵｵｻｶﾌ,ｵｵｻｶｼﾆｼﾖﾄﾞｶﾞﾜｸ,ﾐﾃｼﾞﾏ,大阪府,大阪市西淀川区,御幣島
5330000,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,大阪市東淀川区,以下に掲載がない場合
5330007,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｱｲｶﾜ,大阪府,大阪市東淀川区,相川
5330032,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｱﾜｼﾞ,大阪府,大阪市東淀川区,淡路
5330001,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｲﾀｶﾉ,大阪府,大阪市東淀川区,井高野
5330015,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｵｵｽﾐ,大阪府,大阪市東淀川区,大隅
5330006,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｶﾐｼﾝｼﾞｮｳ,大阪府,大阪市東淀川区,上新庄
5330002,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｷﾀｴｸﾞﾁ,大阪府,大阪市東淀川区,北江口
5330024,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｸﾆｼﾞﾏ,大阪府,大阪市東淀川区,柴島
5330004,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｺﾏﾂ,大阪府,大阪市東淀川区,小松
5330021,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｼﾓｼﾝｼﾞｮｳ,大阪府,大阪市東淀川区,下新庄
5330005,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｽﾞｲｺｳ,大阪府,大阪市東淀川区,瑞光
5330022,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ｽｶﾞﾊﾗ,大阪府,大阪市東淀川区,菅原
5330011,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ﾀﾞｲﾄﾞｳ,大阪府,大阪市東淀川区,大桐
5330012,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ﾀﾞｲﾄﾞｳﾐﾅﾐ,大阪府,大阪市東淀川区,大道南
5330013,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ﾄﾖｻﾄ,大阪府,大阪市東淀川区,豊里
5330031,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ﾆｼｱﾜｼﾞ,大阪府,大阪市東淀川区,西淡路
5330023,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ﾋｶﾞｼｱﾜｼﾞ,大阪府,大阪市東淀川区,東淡路
5330033,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ﾋｶﾞｼﾅｶｼﾞﾏ,大阪府,大阪市東淀川区,東中島
5330014,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ﾎｳｼﾝ,大阪府,大阪市東淀川区,豊新
5330003,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾖﾄﾞｶﾞﾜｸ,ﾐﾅﾐｴｸﾞﾁ,大阪府,大阪市東淀川区,南江口
5370000,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,大阪市東成区,以下に掲載がない場合
5370012,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ｵｵｲﾏｻﾞﾄ,大阪府,大阪市東成区,大今里
5370014,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ｵｵｲﾏｻﾞﾄﾆｼ,大阪府,大阪市東成区,大今里西
5370013,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ｵｵｲﾏｻﾞﾄﾐﾅﾐ,大阪府,大阪市東成区,大今里南
5370003,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ｶﾐｼﾞ,大阪府,大阪市東成区,神路
5370023,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ﾀﾏﾂ,大阪府,大阪市東成区,玉津
5370025,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ﾅｶﾐﾁ,大阪府,大阪市東成区,中道
5370022,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ﾅｶﾓﾄ,大阪府,大阪市東成区,中本
5370011,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ﾋｶﾞｼｲﾏｻﾞﾄ,大阪府,大阪市東成区,東今里
5370024,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ﾋｶﾞｼｵﾊﾞｾ,大阪府,大阪市東成区,東小橋
5370021,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ﾋｶﾞｼﾅｶﾓﾄ,大阪府,大阪市東成区,東中本
5370002,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ﾌｶｴﾐﾅﾐ,大阪府,大阪市東成区,深江南
5370001,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼﾅﾘｸ,ﾌｶｴｷﾀ,大阪府,大阪市東成区,深江北
5440000,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,大阪市生野区,以下に掲載がない場合
5440025,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ｲｸﾉﾋｶﾞｼ,大阪府,大阪市生野区,生野東
5440024,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ｲｸﾉﾆｼ,大阪府,大阪市生野区,生野西
5440021,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ｶﾂﾔﾏﾐﾅﾐ,大阪府,大阪市生野区,勝山南
5440033,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ｶﾂﾔﾏｷﾀ,大阪府,大阪市生野区,勝山北
5440022,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ｼｬﾘｼﾞ,大阪府,大阪市生野区,舎利寺
5440002,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ｼｮｳｼﾞ,大阪府,大阪市生野区,小路
5440003,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ｼｮｳｼﾞﾋｶﾞｼ,大阪府,大阪市生野区,小路東
5440001,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ｼﾝｲﾏｻﾞﾄ,大阪府,大阪市生野区,新今里
5440011,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾀｼﾞﾏ,大阪府,大阪市生野区,田島
5440013,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾀﾂﾐﾅｶ,大阪府,大阪市生野区,巽中
5440014,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾀﾂﾐﾋｶﾞｼ,大阪府,大阪市生野区,巽東
5440012,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾀﾂﾐﾆｼ,大阪府,大阪市生野区,巽西
5440015,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾀﾂﾐﾐﾅﾐ,大阪府,大阪市生野区,巽南
5440004,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾀﾂﾐｷﾀ,大阪府,大阪市生野区,巽北
5440031,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾂﾙﾊｼ,大阪府,大阪市生野区,鶴橋
5440005,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾅｶｶﾞﾜ,大阪府,大阪市生野区,中川
5440006,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾅｶｶﾞﾜﾋｶﾞｼ,大阪府,大阪市生野区,中川東
5440032,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾅｶｶﾞﾜﾆｼ,大阪府,大阪市生野区,中川西
5440023,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾊﾔｼｼﾞ,大阪府,大阪市生野区,林寺
5440034,ｵｵｻｶﾌ,ｵｵｻｶｼｲｸﾉｸ,ﾓﾓﾀﾞﾆ,大阪府,大阪市生野区,桃谷
5350000,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,大阪市旭区,以下に掲載がない場合
5350005,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ｱｶｶﾞﾜ,大阪府,大阪市旭区,赤川
5350004,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ｲｸｴ,大阪府,大阪市旭区,生江
5350011,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ｲﾏｲﾁ,大阪府,大阪市旭区,今市
5350002,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ｵｵﾐﾔ,大阪府,大阪市旭区,大宮
5350021,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ｼﾐｽﾞ,大阪府,大阪市旭区,清水
5350022,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ｼﾝﾓﾘ,大阪府,大阪市旭区,新森
5350012,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ｾﾝﾊﾞﾔｼ,大阪府,大阪市旭区,千林
5350001,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ﾀｲｼﾊﾞｼ,大阪府,大阪市旭区,太子橋
5350031,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ﾀｶﾄﾞﾉ,大阪府,大阪市旭区,高殿
5350003,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ﾅｶﾐﾔ,大阪府,大阪市旭区,中宮
5350013,ｵｵｻｶﾌ,ｵｵｻｶｼｱｻﾋｸ,ﾓﾘｼｮｳｼﾞ,大阪府,大阪市旭区,森小路
5360000,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,大阪市城東区,以下に掲載がない場合
5360002,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｲﾏﾌｸﾋｶﾞｼ,大阪府,大阪市城東区,今福東
5360004,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｲﾏﾌｸﾆｼ,大阪府,大阪市城東区,今福西
5360003,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｲﾏﾌｸﾐﾅﾐ,大阪府,大阪市城東区,今福南
5360016,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｶﾞﾓｳ,大阪府,大阪市城東区,蒲生
5360015,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｼｷﾞﾀ,大阪府,大阪市城東区,新喜多
5360017,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｼｷﾞﾀﾋｶﾞｼ,大阪府,大阪市城東区,新喜多東
5360013,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｼｷﾞﾉﾋｶﾞｼ,大阪府,大阪市城東区,鴫野東
5360014,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｼｷﾞﾉﾆｼ,大阪府,大阪市城東区,鴫野西
5360021,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｽﾜ,大阪府,大阪市城東区,諏訪
5360007,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｾｲｲｸ,大阪府,大阪市城東区,成育
5360008,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ｾｷﾒ,大阪府,大阪市城東区,関目
5360005,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ﾁｭｳｵｳ,大阪府,大阪市城東区,中央
5360012,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ﾃﾝﾉｳﾃﾞﾝ,大阪府,大阪市城東区,天王田
5360024,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ﾅｶﾊﾏ,大阪府,大阪市城東区,中浜
5360022,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ﾅｶﾞﾀ,大阪府,大阪市城東区,永田
5360006,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ﾉｴ,大阪府,大阪市城東区,野江
5360011,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ﾊﾅﾃﾝﾆｼ,大阪府,大阪市城東区,放出西
5360023,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ﾋｶﾞｼﾅｶﾊﾏ,大阪府,大阪市城東区,東中浜
5360001,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ﾌﾙｲﾁ,大阪府,大阪市城東区,古市
5360025,ｵｵｻｶﾌ,ｵｵｻｶｼｼﾞｮｳﾄｳｸ,ﾓﾘﾉﾐﾔ,大阪府,大阪市城東区,森之宮
5450000,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,大阪市阿倍野区,以下に掲載がない場合
5450033,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｱｲｵｲﾄﾞｵﾘ,大阪府,大阪市阿倍野区,相生通
5450051,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｱｻﾋﾏﾁ,大阪府,大阪市阿倍野区,旭町
5450052,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｱﾍﾞﾉｽｼﾞ,大阪府,大阪市阿倍野区,阿倍野筋
5450034,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｱﾍﾞﾉﾓﾄﾏﾁ,大阪府,大阪市阿倍野区,阿倍野元町
5450023,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｵｳｼﾞﾁｮｳ,大阪府,大阪市阿倍野区,王子町
5450035,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｷﾀﾊﾞﾀｹ,大阪府,大阪市阿倍野区,北畠
5450041,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｷｮｳﾘﾂﾄﾞｵﾘ,大阪府,大阪市阿倍野区,共立通
5450005,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｻﾝﾒｲﾁｮｳ,大阪府,大阪市阿倍野区,三明町
5450011,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｼｮｳﾜﾁｮｳ,大阪府,大阪市阿倍野区,昭和町
5450032,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ｾｲﾒｲﾄﾞｵﾘ,大阪府,大阪市阿倍野区,晴明通
5450037,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾃﾂﾞｶﾔﾏ,大阪府,大阪市阿倍野区,帝塚山
5450002,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾃﾝﾉｳｼﾞﾁｮｳﾐﾅﾐ,大阪府,大阪市阿倍野区,天王寺町南
5450001,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾃﾝﾉｳｼﾞﾁｮｳｷﾀ,大阪府,大阪市阿倍野区,天王寺町北
5450013,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾅｶﾞｲｹﾁｮｳ,大阪府,大阪市阿倍野区,長池町
5450014,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾆｼﾀﾅﾍﾞﾁｮｳ,大阪府,大阪市阿倍野区,西田辺町
5450031,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾊｼﾓﾄﾁｮｳ,大阪府,大阪市阿倍野区,橋本町
5450022,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾊﾘﾏﾁｮｳ,大阪府,大阪市阿倍野区,播磨町
5450021,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾊﾝﾅﾝﾁｮｳ,大阪府,大阪市阿倍野区,阪南町
5450036,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾊﾞﾝﾀﾞｲ,大阪府,大阪市阿倍野区,万代
5450003,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾋﾞｼｮｳｴﾝ,大阪府,大阪市阿倍野区,美章園
5450004,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾌﾐﾉｻﾄ,大阪府,大阪市阿倍野区,文の里
5450053,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾏﾂｻﾞｷﾁｮｳ,大阪府,大阪市阿倍野区,松崎町
5450043,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾏﾂﾑｼﾄﾞｵﾘ,大阪府,大阪市阿倍野区,松虫通
5450042,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾏﾙﾔﾏﾄﾞｵﾘ,大阪府,大阪市阿倍野区,丸山通
5450012,ｵｵｻｶﾌ,ｵｵｻｶｼｱﾍﾞﾉｸ,ﾓﾓｶﾞｲｹﾁｮｳ,大阪府,大阪市阿倍野区,桃ケ池町
5580000,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,大阪市住吉区,以下に掲載がない場合
5580021,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｱｻｶ,大阪府,大阪市住吉区,浅香
5580014,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｱﾋﾞｺ,大阪府,大阪市住吉区,我孫子
5580013,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｱﾋﾞｺﾋｶﾞｼ,大阪府,大阪市住吉区,我孫子東
5580015,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｱﾋﾞｺﾆｼ,大阪府,大阪市住吉区,我孫子西
5580046,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｳｴｽﾐﾖｼ,大阪府,大阪市住吉区,上住吉
5580032,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｵﾘｵﾉ,大阪府,大阪市住吉区,遠里小野
5580011,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｶﾘﾀ,大阪府,大阪市住吉区,苅田
5580031,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｻﾜﾉﾁｮｳ,大阪府,大阪市住吉区,沢之町
5580033,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｼﾐｽﾞｶﾞｵｶ,大阪府,大阪市住吉区,清水丘
5580022,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｽｷﾞﾓﾄ,大阪府,大阪市住吉区,杉本
5580043,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｽﾐｴ,大阪府,大阪市住吉区,墨江
5580045,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｽﾐﾖｼ,大阪府,大阪市住吉区,住吉
5580047,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ｾﾝﾀｲ,大阪府,大阪市住吉区,千躰
5580001,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾀﾞｲﾘｮｳ,大阪府,大阪市住吉区,大領
5580053,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾃﾂﾞｶﾔﾏﾅｶ,大阪府,大阪市住吉区,帝塚山中
5580054,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾃﾂﾞｶﾔﾏﾋｶﾞｼ,大阪府,大阪市住吉区,帝塚山東
5580052,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾃﾂﾞｶﾔﾏﾆｼ,大阪府,大阪市住吉区,帝塚山西
5580042,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾄﾉﾂｼﾞ,大阪府,大阪市住吉区,殿辻
5580003,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾅｶﾞｲ,大阪府,大阪市住吉区,長居
5580004,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾅｶﾞｲﾋｶﾞｼ,大阪府,大阪市住吉区,長居東
5580002,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾅｶﾞｲﾆｼ,大阪府,大阪市住吉区,長居西
5580044,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾅｶﾞｵﾁｮｳ,大阪府,大阪市住吉区,長峡町
5580012,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾆﾜｲ,大阪府,大阪市住吉区,庭井
5580055,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾊﾞﾝﾀﾞｲ,大阪府,大阪市住吉区,万代
5580056,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾊﾞﾝﾀﾞｲﾋｶﾞｼ,大阪府,大阪市住吉区,万代東
5580051,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾋｶﾞｼｺﾊﾏ,大阪府,大阪市住吉区,東粉浜
5580041,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾐﾅﾐｽﾐﾖｼ,大阪府,大阪市住吉区,南住吉
5580023,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾔﾏﾉｳﾁ,大阪府,大阪市住吉区,山之内
5580024,ｵｵｻｶﾌ,ｵｵｻｶｼｽﾐﾖｼｸ,ﾔﾏﾉｳﾁﾓﾄﾏﾁ,大阪府,大阪市住吉区,山之内元町
5460000,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼｽﾐﾖｼｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,大阪市東住吉区,以下に掲載がない場合
5460003,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼｽﾐﾖｼｸ,ｲﾏｶﾞﾜ,大阪府,大阪市東住吉区,今川
5460001,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼｽﾐﾖｼｸ,ｲﾏﾊﾞﾔｼ,大阪府,大阪市東住吉区,今林
5460044,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼｽﾐﾖｼｸ,ｷﾀﾀﾅﾍﾞ,大阪府,大阪市東住吉区,北田辺
5460002,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼｽﾐﾖｼｸ,ｸﾏﾀ,大阪府,大阪市東住吉区,杭全
5460041,ｵｵｻｶﾌ,ｵｵｻｶｼﾋｶﾞｼｽﾐﾖｼｸ,ｸﾜﾂﾞ,大阪府,大阪市東住吉区,桑津
